"OriginalPath","ArchivedPath","Bytes","SHA256"
"calibration_logs\top_camera_translation_20260814_200135\metadata.yaml","calibration_logs\top_camera_translation_20260814_200135\metadata.yaml","1079","4036E4BFBCDF4866772A5FE8F0B0DCE7116D1B5C6ADE606AB6E728BF7EB78271"
"calibration_logs\top_camera_translation_20260814_200135\top_camera_translation_20260814_200135_0.db3","calibration_logs\top_camera_translation_20260814_200135\top_camera_translation_20260814_200135_0.db3","11923456","91FC6DD06026CF03AD49D26E8A03D3047612B49D58DD37E94AC2426C8979F745"
"calibration_logs\yaw90_20260811_run01_bag\metadata.yaml","calibration_logs\yaw90_20260811_run01_bag\metadata.yaml","2075","68D68BCE086D8F3CA145CC4E1B6262E92B77383B6A13883207004E882C749179"
"calibration_logs\yaw90_20260811_run01_bag\yaw90_20260811_run01_bag_0.db3","calibration_logs\yaw90_20260811_run01_bag\yaw90_20260811_run01_bag_0.db3","2199552","58198E345B1B6A33946D984CA2636CB90CAC59CE5B3B7259D6C5F398E48B2145"
"data\inputs\mpc\experimental_auto_20260816_172732.jsonl","inputs\mpc\experimental_auto_20260816_172732.jsonl","6878108","F1487FF47D685F5C9CEE69924B26124D7815FF6B18A667DF5ED82A708574E259"
"data\inputs\mpc\experimental_auto_20260816_175230.jsonl","inputs\mpc\experimental_auto_20260816_175230.jsonl","1453667","5D04B79563D4477BE1FE1A1581BF30E1D990B0D513AED665C075C99DA7965B52"
"data\inputs\mpc\experimental_auto_20260816_180128.jsonl","inputs\mpc\experimental_auto_20260816_180128.jsonl","3022407","DD322F48CB4C6C25DCEAE80E08401698FA79ECD0A9243A794306FD737105EA66"
"data\inputs\mpc\experimental_auto_20260816_180343.jsonl","inputs\mpc\experimental_auto_20260816_180343.jsonl","2215724","E2D1F123B7CD214FD86D6C9A6F4646427987033EE421FA63F39E1283B6E3D295"
"data\inputs\mpc\experimental_auto_20260816_180538.jsonl","inputs\mpc\experimental_auto_20260816_180538.jsonl","3049569","A5CBD043CC53AF36879A7529FF5EA6BCAC302EDD0B22B78DD3819707EF2970CB"
"data\inputs\mpc\experimental_auto_20260816_180744.jsonl","inputs\mpc\experimental_auto_20260816_180744.jsonl","3326118","7F20E483FBDF8CAD7A338D47694DD87E10343C57EC23CDDC3EC461236114525C"
"data\inputs\mpc\experimental_auto_20260816_181255.jsonl","inputs\mpc\experimental_auto_20260816_181255.jsonl","7212755","F2BFB56363FB0DE0F40E2AE26E33FE38307E37BCA6FE2805E42256D140B76072"
"data\inputs\mpc\top_camera_experiment_20260816_172625_0.db3","inputs\mpc\top_camera_experiment_20260816_172625_0.db3","14094336","30FE159024863430901ABAE185144CA5D83BF72A72CBEE5C4CC9F29799BF1979"
"data\inputs\mpc\top_camera_experiment_20260816_175208_0.db3","inputs\mpc\top_camera_experiment_20260816_175208_0.db3","4718592","57B0A7C3B78AA573B85221B92EBA16CEAEA12EC4544F8721939E6F4BB023445C"
"data\inputs\mpc\top_camera_experiment_20260816_180058_0.db3","inputs\mpc\top_camera_experiment_20260816_180058_0.db3","5718016","3F0C02701A2DEEE3F2CD459A5E6668D1CA9DEC8AB162AE8FD30E44A0CB1503DB"
"data\inputs\mpc\top_camera_experiment_20260816_180313_0.db3","inputs\mpc\top_camera_experiment_20260816_180313_0.db3","5017600","AB999CD0A9EC5FF74FC5A0C5FD8B7B222FCD13A6739A184D99DBE7DEA2015F84"
"data\inputs\mpc\top_camera_experiment_20260816_180507_0.db3","inputs\mpc\top_camera_experiment_20260816_180507_0.db3","5394432","2D9592A10FB5475E2E05DCBAABDC6E12F306B7923A28A0BE6AA194BDF7900362"
"data\inputs\mpc\top_camera_experiment_20260816_180705_0.db3","inputs\mpc\top_camera_experiment_20260816_180705_0.db3","8331264","6FEF850FB14A6B0E12748504EDDF7FF0FD4A5C8A928F4FA861C3F2B0362EFB7F"
"data\inputs\mpc\top_camera_experiment_20260816_181229_0.db3","inputs\mpc\top_camera_experiment_20260816_181229_0.db3","44752896","42C7D26D80D77988D4525E873C33E9FE4F5A1C1E20AB13D2F1BEF86164BF0ADD"
"data\inputs\smc\smc_real_20260816_174133.jsonl","inputs\smc\smc_real_20260816_174133.jsonl","3997000","6BAB0CDB6AA9D9229746690BEEA57562E1E698791C22C3F00856D50BD88B5E2A"
"data\inputs\smc\smc_real_20260816_175419.jsonl","inputs\smc\smc_real_20260816_175419.jsonl","1472492","F3319A47C7C91FCC7262E8D99223176D9E6FD37A4D207C0530623E9154A2D9D8"
"data\inputs\smc\smc_real_20260816_175715.jsonl","inputs\smc\smc_real_20260816_175715.jsonl","6609178","DB3C77FDE4F4BA697D5D03D000FD5E3EE228D2C4EC3D6A5304149F32934673F7"
"data\inputs\smc\smc_real_20260816_181743.jsonl","inputs\smc\smc_real_20260816_181743.jsonl","7315001","9B215141C188E57DE0E132675236EEA4873992BFEB0DCD2F8C6DE4155A64CB8F"
"data\inputs\smc\smc_synced_overhead_20260816_174133.csv","inputs\smc\smc_synced_overhead_20260816_174133.csv","2633990","6C6D0EA1459F01CADDFD79B858C27B36776584F2F6DF3F75E4DA61A31FC1E993"
"data\inputs\smc\smc_synced_overhead_20260816_175419.csv","inputs\smc\smc_synced_overhead_20260816_175419.csv","1396684","8B0BA79E00F3CA839454B4FBF149EE0607B7B5765C2718E55334E0E3D909CF27"
"data\inputs\smc\smc_synced_overhead_20260816_175715.csv","inputs\smc\smc_synced_overhead_20260816_175715.csv","4168426","17FA68BCA7EEA49F8AB2854FA3949D9B064947BB285FF1581CB75F36C0F257BE"
"data\inputs\smc\smc_synced_overhead_20260816_181743.csv","inputs\smc\smc_synced_overhead_20260816_181743.csv","44417855","E8051A105C0D933F17DC4DD6E6A4E8894E3EE4189B8079D18C877DDFB0A284E0"
"data\original_smc_mpc_200cm_high_speed_20260816.png","source_figures\original_smc_mpc_200cm_high_speed_20260816.png","546966","1D20D033D5890F4DD813B7F419F8EA64C3FE7B5E276AC1383DBC4079B304657D"
"data\original_smc_mpc_200cm_low_speed_20260816.png","source_figures\original_smc_mpc_200cm_low_speed_20260816.png","612217","312C03E5C1A3D72BC4AE7AFA8C8B1DE716942AFE4F110B6C587E06C56E72B6D0"
"data\original_smc_mpc_comparison_20260816.png","source_figures\original_smc_mpc_comparison_20260816.png","710099","3C1EDD3BC6D22776A86CB2E0F8E4B2DA6FD33BFAEAFFAF714766856055A1EEA6"
